order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag
ORD-103302,SUP-005,0.967,Asia Pacific,Automotive Parts,Rail,2024-06-16,2024-06-22,2024-06-22,0,0.174,0.339,0.087,381.9,483.5,314.5,7556.73,0
ORD-103303,SUP-015,0.574,Latin America,FMCG,Sea,2023-11-27,2023-12-20,2023-12-20,0,0.227,0.438,0.228,365.1,567.2,505.8,12104.39,0
ORD-103304,SUP-026,0.782,Europe,Machinery,Road,2024-05-04,2024-05-09,2024-05-09,0,0.184,0.028,0.094,257.2,268.9,309.6,7046.44,0
ORD-103305,SUP-017,0.619,North America,Textiles,Road,2023-05-01,2023-05-05,2023-05-05,0,0.217,0.518,0.026,600.0,279.3,289.7,3567.97,0
ORD-103306,SUP-019,0.75,Asia Pacific,Pharma,Sea,2023-08-06,2023-08-27,2023-09-10,14,0.003,0.244,0.295,709.1,399.1,405.6,8848.37,1
ORD-103307,SUP-001,0.823,Asia Pacific,Automotive Parts,Rail,2023-10-27,2023-11-05,2023-11-05,0,0.179,0.02,0.025,709.4,606.0,668.1,10832.34,0
ORD-103308,SUP-006,0.63,Latin America,Automotive Parts,Road,2024-03-22,2024-03-28,2024-04-02,5,0.301,0.315,0.007,499.3,467.1,457.5,12978.64,1
ORD-103309,SUP-017,0.619,Latin America,Pharma,Air,2024-06-15,2024-06-18,2024-06-18,0,0.285,0.329,0.057,395.9,318.6,281.2,7921.67,0
ORD-103310,SUP-006,0.63,Latin America,Machinery,Road,2023-08-11,2023-08-17,2023-08-17,0,0.412,0.046,0.039,620.8,493.1,522.6,2023.68,0
ORD-103311,SUP-024,0.818,Asia Pacific,Automotive Parts,Air,2024-03-01,2024-03-04,2024-03-05,1,0.157,0.185,0.074,441.1,548.0,492.9,2756.71,0
ORD-103312,SUP-001,0.823,Latin America,Pharma,Rail,2023-04-26,2023-05-05,2023-05-14,9,0.257,0.053,0.056,388.4,241.4,212.7,4449.89,1
ORD-103313,SUP-002,0.788,North America,Automotive Parts,Road,2024-02-19,2024-02-24,2024-02-24,0,0.147,0.126,0.005,431.2,491.2,499.5,3025.76,0
ORD-103314,SUP-011,0.936,Asia Pacific,Automotive Parts,Road,2024-03-19,2024-03-25,2024-03-26,1,0.153,0.12,0.076,479.2,553.8,529.9,4735.56,0
ORD-103315,SUP-015,0.574,Asia Pacific,Machinery,Rail,2024-06-21,2024-06-28,2024-06-28,0,0.055,0.292,0.019,402.1,436.1,342.6,2955.4,0
ORD-103316,SUP-003,0.783,Middle East/Africa,Machinery,Road,2023-06-25,2023-06-30,2023-07-03,3,0.303,0.152,0.0,500.3,546.6,523.2,5174.63,1
ORD-103317,SUP-019,0.75,Latin America,Electronics,Rail,2024-06-26,2024-07-05,2024-07-12,7,0.213,0.225,0.027,599.6,480.2,509.6,6925.12,1
ORD-103318,SUP-038,0.957,Europe,Machinery,Sea,2024-08-16,2024-09-07,2024-09-08,1,0.253,0.0,0.126,523.5,506.2,493.7,4222.24,0
ORD-103319,SUP-035,0.443,Europe,Textiles,Road,2023-04-08,2023-04-12,2023-04-14,2,0.349,0.721,0.007,590.8,481.2,389.8,4726.21,1
ORD-103320,SUP-010,0.898,Middle East/Africa,Electronics,Sea,2024-06-17,2024-07-07,2024-07-08,1,0.343,0.287,0.307,410.2,398.7,427.1,4364.44,0
ORD-103321,SUP-014,0.805,North America,Textiles,Road,2023-06-13,2023-06-18,2023-06-18,0,0.274,0.0,0.013,572.4,635.5,738.9,2510.53,0
ORD-103322,SUP-038,0.957,Asia Pacific,Automotive Parts,Sea,2023-10-30,2023-11-21,2023-11-21,0,0.341,0.067,0.268,687.7,425.3,343.2,9007.85,0
ORD-103323,SUP-029,,Asia Pacific,FMCG,Sea,2024-09-16,2024-10-07,2024-10-07,0,0.196,0.173,0.309,341.9,545.8,577.7,6981.56,0
ORD-103324,SUP-015,0.574,Asia Pacific,Electronics,Road,2024-05-09,2024-05-15,2024-05-16,1,,0.0,0.011,902.7,543.8,581.5,1109.96,0
ORD-103325,SUP-010,0.898,North America,Automotive Parts,Road,2024-07-08,2024-07-13,2024-07-13,0,0.102,0.386,0.086,345.7,392.5,378.1,2593.42,0
ORD-103326,SUP-011,0.936,Latin America,Machinery,Road,2024-03-11,2024-03-15,2024-03-16,1,0.65,0.292,0.054,396.1,475.9,400.2,5321.86,0
ORD-103327,SUP-039,0.777,Europe,Machinery,Road,2023-09-05,2023-09-10,2023-09-24,14,0.513,0.101,0.012,303.4,746.4,802.4,3700.91,1
ORD-103328,SUP-025,0.704,Asia Pacific,FMCG,Rail,2023-03-10,2023-03-19,2023-03-19,0,0.293,0.0,0.024,682.2,518.7,371.2,4216.09,0
ORD-103329,SUP-038,0.957,Middle East/Africa,Electronics,Sea,2023-11-17,2023-12-09,2023-12-10,1,0.317,0.248,0.241,571.2,424.0,473.2,5283.8,0
ORD-103330,SUP-027,0.793,Latin America,Electronics,Road,2023-03-18,2023-03-21,2023-03-21,0,0.354,0.347,0.075,248.5,620.2,725.0,4546.99,0
ORD-103331,SUP-026,0.782,North America,Electronics,Rail,2024-08-26,2024-09-01,2024-09-02,1,0.04,0.007,0.049,358.3,391.9,360.7,4810.6,0
ORD-103332,SUP-011,0.936,Latin America,Machinery,Road,2023-09-11,2023-09-15,2023-09-16,1,0.2,0.356,0.021,434.1,322.4,266.1,3611.54,0
ORD-103333,SUP-005,0.967,Middle East/Africa,Electronics,Sea,2024-06-26,2024-07-16,2024-07-16,0,0.627,0.202,0.207,531.6,310.1,320.4,4524.14,0
ORD-103334,SUP-021,0.656,Asia Pacific,Textiles,Road,2023-01-20,2023-01-26,2023-01-26,0,0.317,0.278,0.01,302.6,367.8,369.9,6833.67,0
ORD-103335,SUP-030,0.76,Asia Pacific,Automotive Parts,Road,2024-01-23,2024-01-26,2024-02-02,7,0.337,0.174,0.085,288.1,341.3,256.2,7160.11,1
ORD-103336,SUP-007,0.877,Middle East/Africa,Automotive Parts,Sea,2023-06-08,2023-06-30,2023-07-01,1,0.66,0.0,0.526,485.3,492.6,464.2,1762.64,0
ORD-103337,SUP-022,0.872,Middle East/Africa,FMCG,Road,2024-04-05,2024-04-10,2024-04-10,0,0.025,0.011,0.025,697.4,426.9,415.9,1651.87,0
ORD-103338,SUP-015,0.574,Middle East/Africa,FMCG,Air,2024-04-19,2024-04-23,2024-04-23,0,0.24,0.081,0.026,540.3,265.9,202.9,9588.72,0
ORD-103339,SUP-024,0.818,Asia Pacific,Machinery,Air,2023-11-18,2023-11-21,2023-11-21,0,0.707,0.216,0.029,596.7,584.5,514.1,4644.16,0
ORD-103340,SUP-002,0.788,Latin America,FMCG,Air,2024-01-29,2024-02-02,2024-02-02,0,0.173,0.241,0.077,686.0,529.4,622.3,6016.77,0
ORD-103341,SUP-033,0.8,Middle East/Africa,FMCG,Rail,2023-09-14,2023-09-22,2023-09-23,1,0.648,0.205,0.058,200.3,533.4,448.1,6748.19,0
ORD-103342,SUP-034,0.576,North America,Automotive Parts,Road,2023-11-05,2023-11-09,2023-11-15,6,0.247,0.202,0.062,375.3,519.4,340.7,2262.5,1
ORD-103343,SUP-008,0.711,Middle East/Africa,Automotive Parts,Air,2024-09-15,2024-09-20,2024-09-20,0,0.245,0.242,0.083,340.7,303.7,313.8,5445.3,0
ORD-103344,SUP-019,0.75,North America,Textiles,Road,2024-07-17,2024-07-21,2024-07-21,0,0.448,0.0,0.016,466.2,307.1,272.4,7308.77,0
ORD-103345,SUP-015,0.574,Asia Pacific,Pharma,Road,2023-02-22,2023-02-27,2023-02-27,0,0.0,0.102,0.048,412.1,390.4,463.4,6802.25,0
ORD-103346,SUP-030,,North America,Electronics,Road,2023-09-24,2023-09-30,2023-10-01,1,0.295,0.0,0.1,490.4,408.4,448.8,4031.47,0
ORD-103347,SUP-008,0.711,Middle East/Africa,Textiles,Sea,2024-06-27,2024-07-20,2024-07-20,0,0.69,0.228,0.201,0.0,234.6,200.2,4320.05,0
ORD-103348,SUP-040,0.607,Middle East/Africa,Textiles,Road,2023-01-14,2023-01-17,2023-01-17,0,0.302,0.222,0.06,658.3,361.0,348.0,2809.93,0
ORD-103349,SUP-022,0.872,Latin America,Electronics,Sea,2023-10-12,2023-11-02,2023-11-02,0,0.034,0.0,0.308,513.4,514.1,293.8,1853.92,0
ORD-103350,SUP-018,0.727,Europe,Machinery,Road,2023-11-24,2023-11-30,2023-11-30,0,0.414,0.0,0.036,425.8,531.7,535.2,11970.65,0
ORD-103351,SUP-032,0.702,Asia Pacific,Electronics,Road,2024-09-27,2024-10-02,2024-10-02,0,0.433,0.215,0.075,475.8,533.9,590.4,7003.49,0
ORD-103352,SUP-010,0.898,Asia Pacific,Electronics,Sea,2023-04-22,2023-05-14,2023-05-14,0,,0.0,0.0,476.7,350.0,325.7,5423.38,0
ORD-103353,SUP-018,0.727,Asia Pacific,FMCG,Sea,2024-05-13,2024-06-02,2024-06-02,0,0.332,0.116,0.247,557.1,521.9,512.8,3697.57,0
ORD-103354,SUP-023,0.548,Latin America,Electronics,Road,2024-07-20,2024-07-23,2024-07-23,0,0.331,0.278,0.066,323.3,474.0,439.5,2391.35,0
ORD-103355,SUP-003,0.783,Asia Pacific,Pharma,Road,2024-03-05,2024-03-11,2024-03-11,0,0.692,0.13,0.094,441.5,454.3,479.1,2319.23,0
ORD-103356,SUP-025,0.704,North America,Machinery,Air,2023-01-28,2023-02-01,2023-02-01,0,0.32,0.117,0.064,266.1,279.8,305.1,6034.05,0
ORD-103357,SUP-008,0.711,Europe,FMCG,Road,2024-03-21,2024-03-27,2024-03-28,1,0.171,0.133,0.052,434.5,229.9,244.3,9925.3,0
ORD-103358,SUP-016,0.842,Middle East/Africa,FMCG,Road,2024-05-04,2024-05-08,2024-05-22,14,0.226,0.247,0.028,294.2,472.6,403.9,20704.26,1
ORD-103359,SUP-013,0.8,Europe,Machinery,Road,2023-08-22,2023-08-26,2023-08-26,0,0.387,0.0,0.072,212.5,544.1,461.0,1825.95,0
ORD-103360,SUP-028,0.644,Latin America,Pharma,Road,2024-08-22,2024-08-28,2024-09-15,18,0.402,0.337,0.021,499.4,408.5,385.3,6371.94,1
ORD-103361,SUP-029,0.765,North America,Automotive Parts,Road,2024-09-10,2024-09-13,2024-09-13,0,0.0,0.067,0.093,474.0,485.8,504.8,5159.46,0
ORD-103362,SUP-003,0.783,Latin America,Pharma,Sea,2024-06-14,2024-07-07,2024-07-12,5,0.236,0.405,0.547,468.1,489.3,455.7,4471.76,1
ORD-103363,SUP-003,0.783,North America,Electronics,Sea,2023-03-30,2023-04-21,2023-04-21,0,0.286,0.335,0.275,411.2,371.6,341.7,10030.35,0
ORD-103364,SUP-038,0.957,Latin America,FMCG,Road,2023-05-02,2023-05-05,2023-05-07,2,0.366,0.285,0.057,648.4,301.8,327.5,3201.3,0
ORD-103365,SUP-032,0.702,Middle East/Africa,Pharma,Road,2024-04-10,2024-04-13,2024-04-14,1,0.164,0.205,0.052,505.6,406.0,221.1,4620.12,0
ORD-103366,SUP-032,0.702,Asia Pacific,Electronics,Road,2023-07-29,2023-08-03,2023-08-18,15,0.202,0.219,0.034,652.7,573.9,710.1,1828.78,1
ORD-103367,SUP-015,0.574,Middle East/Africa,Automotive Parts,Sea,2023-06-27,2023-07-18,2023-07-27,9,0.0,0.189,0.0,347.2,490.2,434.9,8351.81,1
ORD-103368,SUP-026,0.782,Asia Pacific,FMCG,Road,2024-03-24,2024-03-29,2024-03-29,0,0.061,0.227,0.047,505.8,608.1,573.4,2612.03,0
ORD-103369,SUP-020,0.762,Middle East/Africa,Electronics,Road,2024-02-10,2024-02-14,2024-02-14,0,0.623,0.0,0.081,490.0,234.2,246.0,4351.47,0
ORD-103370,SUP-012,0.612,Asia Pacific,Automotive Parts,Sea,2023-07-05,2023-07-28,2023-08-01,4,0.582,0.0,0.202,437.4,486.1,427.6,2682.2,1
ORD-103371,SUP-014,0.805,Latin America,Pharma,Sea,2023-09-25,2023-10-16,2023-10-16,0,0.255,0.18,0.461,174.0,530.8,560.4,5837.51,0
ORD-103372,SUP-036,0.714,Europe,Automotive Parts,Sea,2024-07-10,2024-07-31,2024-07-31,0,0.605,0.316,0.193,579.7,483.8,534.7,2996.86,0
ORD-103373,SUP-022,0.872,Middle East/Africa,FMCG,Air,2024-03-26,2024-03-30,2024-03-30,0,0.237,0.086,0.055,493.5,560.8,579.2,4705.32,0
ORD-103374,SUP-035,0.443,Middle East/Africa,Textiles,Road,2024-07-26,2024-07-29,2024-08-05,7,0.288,0.048,0.089,563.3,620.8,365.9,20202.89,1
ORD-103375,SUP-020,0.762,Middle East/Africa,Automotive Parts,Road,2023-11-27,2023-12-02,2023-12-09,7,0.646,0.331,0.059,430.2,510.9,505.3,4494.35,1
ORD-103376,SUP-032,0.702,Middle East/Africa,Pharma,Sea,2024-05-28,2024-06-19,2024-06-19,0,0.139,0.088,0.15,577.7,326.5,262.4,7385.93,0
ORD-103377,SUP-030,0.76,North America,Machinery,Road,2023-04-07,2023-04-13,2023-04-19,6,0.474,0.177,0.075,539.2,537.5,492.5,2153.51,1
ORD-103378,SUP-004,0.652,Europe,Pharma,Rail,2023-10-21,2023-10-29,2023-11-11,13,0.434,0.608,0.056,554.4,671.9,707.2,17092.55,1
ORD-103379,SUP-022,0.872,Europe,Electronics,Sea,2024-05-11,2024-05-31,2024-05-31,0,0.094,0.177,0.0,343.5,461.9,502.6,6112.43,0
ORD-103380,SUP-038,0.957,North America,Electronics,Sea,2023-10-16,2023-11-05,2023-11-05,0,0.244,0.0,0.225,672.9,262.9,245.8,3311.87,0
ORD-103381,SUP-035,0.443,Asia Pacific,Electronics,Road,2023-01-04,2023-01-09,2023-01-20,11,0.487,0.181,0.091,399.4,116.6,85.1,3684.38,1
ORD-103382,SUP-021,0.656,Europe,Electronics,Road,2024-05-13,2024-05-18,2024-05-18,0,0.453,0.315,0.053,420.3,351.7,258.6,4144.54,0
ORD-103383,SUP-024,0.818,Latin America,Textiles,Air,2023-09-16,2023-09-21,2023-09-22,1,0.113,0.233,0.066,259.2,615.6,563.2,8052.17,0
ORD-103384,SUP-009,0.768,North America,Pharma,Rail,2024-01-07,2024-01-14,2024-01-14,0,0.554,0.346,0.062,404.5,593.3,768.3,5603.98,0
ORD-103385,SUP-031,0.712,Middle East/Africa,Machinery,Rail,2024-01-24,2024-01-31,2024-01-31,0,0.622,0.311,0.087,421.2,495.2,424.7,3944.29,0
ORD-103386,SUP-026,0.782,Middle East/Africa,Automotive Parts,Road,2024-07-17,2024-07-21,2024-07-28,7,0.129,0.262,0.031,377.9,545.4,622.5,1529.02,1
ORD-103387,SUP-005,0.967,Latin America,Electronics,Road,2023-01-18,2023-01-24,2023-01-29,5,0.155,0.404,0.063,915.1,399.4,321.6,3877.95,1
ORD-103388,SUP-023,0.548,Latin America,Automotive Parts,Road,2023-03-27,2023-04-02,2023-04-02,0,0.301,0.364,0.054,301.2,429.3,438.1,5729.68,0
ORD-103389,SUP-030,0.76,Asia Pacific,FMCG,Road,2023-10-03,2023-10-08,2023-10-08,0,0.298,0.056,0.038,497.9,426.7,552.5,3856.79,0
ORD-103390,SUP-025,0.704,Asia Pacific,Electronics,Road,2023-11-02,2023-11-07,2023-11-07,0,0.483,0.541,0.045,419.4,609.8,663.5,1492.18,0
ORD-103391,SUP-016,0.842,Middle East/Africa,Pharma,Road,2024-04-10,2024-04-13,2024-04-13,0,0.211,0.1,0.021,476.1,462.9,466.4,7501.11,0
ORD-103392,SUP-034,0.576,Latin America,FMCG,Rail,2023-04-20,2023-04-26,2023-04-26,0,0.299,0.135,0.027,365.8,451.2,460.6,1248.96,0
ORD-103393,SUP-022,0.872,Europe,Textiles,Sea,2024-05-04,2024-05-26,2024-05-26,0,0.148,0.0,0.19,495.2,453.8,525.1,2460.49,0
ORD-103394,SUP-013,0.8,North America,Pharma,Road,2024-03-07,2024-03-10,2024-03-10,0,0.0,0.385,0.042,383.6,617.1,589.2,3337.77,0
ORD-103395,SUP-016,0.842,Europe,Electronics,Sea,2024-08-08,2024-08-30,2024-08-30,0,0.052,0.326,0.216,459.5,382.0,242.5,3500.72,0
ORD-103396,SUP-013,0.8,Middle East/Africa,Electronics,Sea,2023-08-01,2023-08-23,2023-09-04,12,0.0,0.547,0.309,508.6,340.7,356.1,3408.16,1
ORD-103397,SUP-016,0.842,North America,Machinery,Rail,2023-10-17,2023-10-26,2023-10-26,0,0.253,0.076,0.039,515.3,575.2,526.8,3836.07,0
ORD-103398,SUP-014,0.805,Latin America,Pharma,Sea,2023-12-08,2023-12-28,2023-12-28,0,0.336,0.243,0.382,255.7,400.8,370.6,8729.87,0
ORD-103399,SUP-017,0.619,North America,Pharma,Rail,2023-09-29,2023-10-07,2023-10-11,4,0.146,0.282,0.084,619.7,205.7,173.5,3741.7,1
ORD-103400,SUP-011,0.936,North America,FMCG,Sea,2024-08-15,2024-09-05,2024-09-05,0,0.0,0.464,0.138,389.7,404.2,378.3,5973.83,0
ORD-103401,SUP-007,0.877,Latin America,Automotive Parts,Road,2023-07-19,2023-07-23,2023-07-23,0,0.221,0.11,0.087,547.8,267.4,311.2,5380.84,0
ORD-103402,SUP-014,0.805,Middle East/Africa,Automotive Parts,Sea,2024-09-09,2024-09-29,2024-09-29,0,0.349,0.333,0.0,457.4,555.2,545.3,4718.41,0
ORD-103403,SUP-031,0.712,Asia Pacific,Electronics,Sea,2024-04-24,2024-05-14,2024-05-14,0,0.119,0.411,0.415,333.7,503.8,488.1,5913.39,0
ORD-103404,SUP-036,0.714,Asia Pacific,Textiles,Rail,2023-11-30,2023-12-08,2023-12-08,0,0.06,0.139,0.046,543.5,576.3,600.3,2222.86,0
ORD-103405,SUP-024,0.818,North America,Automotive Parts,Road,2023-07-30,2023-08-02,2023-08-02,0,0.335,0.305,0.076,277.4,474.2,485.6,2718.24,0
ORD-103406,SUP-013,0.8,Europe,Machinery,Road,2023-02-24,2023-02-28,2023-02-28,0,0.521,0.231,0.094,493.0,394.5,402.3,5058.84,0
ORD-103407,SUP-030,0.76,Europe,Textiles,Sea,2024-03-19,2024-04-11,2024-04-11,0,0.287,0.177,0.517,307.9,684.0,851.7,3455.4,0
ORD-103408,SUP-007,,Europe,Electronics,Sea,2023-07-03,2023-07-23,2023-07-24,1,0.281,0.0,0.388,586.6,294.6,243.1,14658.87,0
ORD-103409,SUP-001,0.823,North America,Machinery,Sea,2023-04-09,2023-05-01,2023-05-01,0,0.115,0.307,0.394,581.8,484.0,453.2,12114.93,0
ORD-103410,SUP-007,0.877,North America,Automotive Parts,Sea,2024-03-18,2024-04-08,2024-04-08,0,0.0,0.281,0.139,605.1,381.8,345.6,2232.63,0
ORD-103411,SUP-010,0.898,Latin America,Textiles,Sea,2024-07-16,2024-08-07,2024-08-07,0,0.246,0.271,0.25,385.1,274.1,241.3,4430.89,0
ORD-103412,SUP-006,0.63,Europe,Machinery,Sea,2023-04-19,2023-05-10,2023-05-10,0,0.731,0.264,0.545,304.5,485.0,522.3,3884.65,0
ORD-103413,SUP-002,0.788,Asia Pacific,Pharma,Road,2023-09-13,2023-09-19,2023-09-19,0,0.526,0.0,0.043,751.3,369.2,360.7,3072.22,0
ORD-103414,SUP-040,0.607,North America,FMCG,Road,2024-09-01,2024-09-04,2024-09-04,0,0.363,0.0,0.057,636.3,140.2,106.8,14102.28,0
ORD-103415,SUP-032,0.702,Europe,Textiles,Sea,2024-03-14,2024-04-06,2024-04-06,0,0.13,0.205,0.007,519.4,629.4,507.9,7508.16,0
ORD-103416,SUP-036,0.714,North America,Textiles,Road,2024-07-13,2024-07-18,2024-07-19,1,0.396,0.377,0.078,405.9,426.4,332.9,2461.8,0
ORD-103417,SUP-032,0.702,North America,Pharma,Sea,2023-02-13,2023-03-07,2023-03-07,0,0.29,0.0,0.018,517.9,283.2,318.7,3803.29,0
ORD-103418,SUP-005,0.967,Asia Pacific,Pharma,Road,2024-05-18,2024-05-22,2024-05-22,0,0.272,0.0,0.022,374.9,293.4,419.3,8722.15,0
ORD-103419,SUP-040,0.607,Europe,Automotive Parts,Air,2023-01-07,2023-01-12,2023-01-12,0,0.355,0.278,0.054,486.0,375.1,458.3,4862.22,0
ORD-103420,SUP-017,0.619,Middle East/Africa,Machinery,Road,2024-06-13,2024-06-16,2024-06-17,1,0.457,0.274,0.086,618.8,370.3,319.4,9287.98,1
ORD-103421,SUP-013,0.8,Asia Pacific,Pharma,Road,2023-02-22,2023-02-27,2023-02-27,0,0.573,0.407,0.04,529.6,506.6,527.8,2799.52,0
ORD-103422,SUP-038,0.957,Latin America,Pharma,Rail,2024-07-31,2024-08-09,2024-08-09,0,0.261,0.106,0.077,687.4,649.5,734.2,4743.72,0
ORD-103423,SUP-027,0.793,Latin America,Machinery,Sea,2024-03-12,2024-04-02,2024-04-02,0,0.13,0.396,0.168,494.2,472.3,636.2,7276.85,0
ORD-103424,SUP-032,0.702,North America,Textiles,Sea,2023-04-19,2023-05-12,2023-05-22,10,0.491,0.402,0.0,633.4,372.8,285.6,4738.25,1
ORD-103425,SUP-031,0.712,Latin America,Electronics,Air,2023-08-02,2023-08-04,2023-08-04,0,0.662,0.0,0.1,582.4,565.1,467.8,10263.18,0
ORD-103426,SUP-015,0.574,Middle East/Africa,Electronics,Air,2024-07-21,2024-07-24,2024-07-25,1,0.043,0.216,0.072,586.4,262.1,254.9,17049.83,0
ORD-103427,SUP-034,0.576,Asia Pacific,Pharma,Rail,2024-01-08,2024-01-14,2024-01-14,0,0.07,0.138,0.068,416.3,776.5,607.0,9658.99,0
ORD-103428,SUP-019,0.75,North America,Textiles,Road,2024-01-23,2024-01-26,2024-01-26,0,0.107,0.173,0.074,280.2,556.7,462.6,3900.52,0
ORD-103429,SUP-016,0.842,North America,Pharma,Sea,2024-04-08,2024-05-01,2024-05-02,1,0.285,0.091,0.0,544.8,549.8,671.9,4757.59,0
ORD-103430,SUP-017,0.619,Europe,Pharma,Rail,2023-12-07,2023-12-16,2023-12-16,0,0.35,0.075,0.073,555.5,222.5,205.0,3617.55,0
ORD-103431,SUP-023,0.548,Europe,Electronics,Road,2023-12-27,2024-01-02,2024-01-03,1,0.157,0.294,0.035,538.2,426.6,413.0,2636.35,0
ORD-103432,SUP-023,0.548,Europe,Automotive Parts,Sea,2024-02-12,2024-03-05,2024-03-11,6,0.616,0.372,0.375,296.3,347.2,341.0,14074.5,1
ORD-103433,SUP-018,0.727,Middle East/Africa,Textiles,Road,2024-04-04,2024-04-08,2024-04-08,0,0.095,0.012,0.04,737.9,340.7,269.6,4134.85,0
ORD-103434,SUP-025,0.704,Middle East/Africa,Pharma,Sea,2023-11-22,2023-12-13,2023-12-13,0,0.332,0.203,0.327,414.8,387.3,395.8,1077.73,0
ORD-103435,SUP-028,0.644,Middle East/Africa,Automotive Parts,Rail,2024-03-24,2024-03-31,2024-03-31,0,0.0,0.208,0.067,511.0,356.2,251.2,2638.3,0
ORD-103436,SUP-037,0.757,Asia Pacific,Machinery,Road,2024-06-19,2024-06-23,2024-07-01,8,0.39,0.449,0.061,498.0,731.8,826.6,2149.45,1
ORD-103437,SUP-040,0.607,Asia Pacific,Pharma,Rail,2024-03-11,2024-03-19,2024-03-22,3,0.094,0.0,0.08,508.1,376.3,408.0,2238.77,1
ORD-103438,SUP-033,0.8,Latin America,Textiles,Rail,2023-07-31,2023-08-06,2023-08-06,0,0.435,0.057,0.031,571.5,385.8,428.5,5948.15,0
ORD-103439,SUP-023,0.548,Asia Pacific,Automotive Parts,Sea,2024-06-10,2024-07-02,2024-07-05,3,0.635,0.406,0.094,827.6,471.9,501.0,14089.14,1
ORD-103440,SUP-017,0.619,Latin America,Pharma,Road,2023-07-15,2023-07-18,2023-07-23,5,0.368,0.078,0.035,605.5,461.0,387.6,1858.49,1
ORD-103441,SUP-014,0.805,Asia Pacific,Electronics,Sea,2023-05-15,2023-06-05,2023-06-13,8,0.495,0.329,0.305,771.3,330.6,242.7,12631.55,1
ORD-103442,SUP-018,0.727,Latin America,Automotive Parts,Road,2024-07-25,2024-07-29,2024-07-30,1,0.434,0.208,0.041,67.9,559.2,436.3,4852.11,0
ORD-103443,SUP-032,0.702,Asia Pacific,Textiles,Road,2023-12-19,2023-12-25,2023-12-25,0,0.656,0.262,0.047,649.7,388.5,395.2,2198.02,0
ORD-103444,SUP-008,0.711,Latin America,FMCG,Road,2024-08-30,2024-09-04,2024-09-04,0,0.403,0.003,0.043,357.0,435.9,389.4,7279.45,0
ORD-103445,SUP-010,0.898,Latin America,FMCG,Road,2023-08-13,2023-08-17,2023-08-17,0,0.0,0.142,0.026,497.2,266.4,300.3,7974.79,0
ORD-103446,SUP-015,0.574,Middle East/Africa,Automotive Parts,Road,2024-03-24,2024-03-27,2024-03-28,1,0.382,0.0,0.034,554.8,459.2,405.4,3004.22,0
ORD-103447,SUP-027,0.793,Middle East/Africa,FMCG,Sea,2024-09-25,2024-10-17,2024-10-17,0,0.003,0.326,0.257,419.4,433.6,501.9,10999.75,0
ORD-103448,SUP-016,0.842,Asia Pacific,Machinery,Road,2023-05-13,2023-05-19,2023-05-19,0,0.225,0.295,0.048,473.6,413.7,391.7,8757.04,0
ORD-103449,SUP-040,0.607,Latin America,FMCG,Road,2023-08-30,2023-09-02,2023-09-02,0,0.205,0.125,0.058,577.9,260.2,214.1,3584.29,0
ORD-103450,SUP-020,,North America,Machinery,Road,2023-06-22,2023-06-28,2023-06-28,0,0.573,0.157,0.018,674.2,101.5,110.1,10494.72,0
ORD-103451,SUP-005,0.967,Middle East/Africa,Machinery,Road,2024-08-28,2024-08-31,2024-08-31,0,0.16,0.512,0.081,507.4,423.0,431.3,6142.22,0
ORD-103452,SUP-033,0.8,Latin America,FMCG,Sea,2024-05-10,2024-05-30,2024-05-30,0,0.267,0.364,0.406,642.7,407.8,425.4,3413.0,0
ORD-103453,SUP-028,0.644,Asia Pacific,Pharma,Road,2023-10-03,2023-10-08,2023-10-21,13,0.496,0.215,0.047,366.8,252.6,270.2,2092.6,1
ORD-103454,SUP-036,0.714,North America,Textiles,Road,2023-05-01,2023-05-04,2023-05-04,0,0.281,0.541,0.077,386.6,525.2,720.5,1453.74,0
ORD-103455,SUP-029,0.765,Asia Pacific,Pharma,Air,2023-11-10,2023-11-12,2023-11-12,0,0.212,0.377,0.05,738.6,406.1,416.6,5930.86,0
ORD-103456,SUP-032,0.702,North America,Textiles,Air,2023-05-09,2023-05-13,2023-05-17,4,0.615,0.36,0.002,509.0,526.5,617.7,10799.16,1
ORD-103457,SUP-018,0.727,Middle East/Africa,FMCG,Sea,2024-05-24,2024-06-14,2024-06-17,3,0.288,0.219,0.133,623.8,189.3,161.1,3552.2,1
ORD-103458,SUP-003,0.783,Middle East/Africa,Pharma,Road,2024-03-09,2024-03-14,2024-03-14,0,0.296,0.0,0.029,588.4,563.1,713.9,5178.34,0
ORD-103459,SUP-024,0.818,Asia Pacific,FMCG,Road,2023-03-13,2023-03-18,2023-03-18,0,0.0,0.303,0.067,384.2,508.1,508.7,6238.8,0
ORD-103460,SUP-034,0.576,Latin America,Machinery,Road,2023-05-17,2023-05-23,2023-05-25,2,0.258,0.087,0.076,410.6,394.0,360.9,3062.36,0
ORD-103461,SUP-018,0.727,Asia Pacific,Textiles,Air,2024-09-11,2024-09-13,2024-10-03,20,0.204,0.289,0.032,394.0,638.4,604.0,4528.67,1
ORD-103462,SUP-008,0.711,North America,Textiles,Road,2024-07-23,2024-07-27,2024-07-27,0,0.363,0.276,0.046,542.5,382.9,404.1,2496.71,0
