order_id,supplier_id,supplier_reliability_score,region,product_category,transport_mode,order_date,expected_delivery_date,actual_delivery_date,delay_days,weather_risk_index,geopolitical_risk_index,port_congestion_index,inventory_level_units,demand_forecast_units,actual_demand_units,order_value_usd,disruption_flag,demand_variance_pct,inventory_coverage_ratio,composite_risk_score,order_month,order_weekday,risk_tier
ORD-102969,SUP-032,0.702,Europe,Electronics,Sea,2024-04-07,2024-04-28,2024-04-28,0,0.501,0.075,0.378,441.9,419.5,304.1,2187.7,0,-27.50893921334922,1.453140414337389,0.316,4,Sunday,Low
ORD-102970,SUP-017,0.619,Latin America,FMCG,Sea,2023-03-18,2023-04-08,2023-04-08,0,0.454,0.139,0.466,194.4,468.3,499.8,7863.16,0,6.726457399103139,0.38895558223289317,0.364,3,Saturday,Medium
ORD-102971,SUP-001,0.823,Asia Pacific,Electronics,Sea,2023-05-23,2023-06-15,2023-06-15,0,0.26,0.094,0.31,538.8,439.4,450.6,4421.76,0,2.5489303595812576,1.195739014647137,0.201,5,Tuesday,Low
ORD-102972,SUP-027,0.793,Latin America,FMCG,Road,2023-12-01,2023-12-06,2023-12-06,0,0.181,0.125,0.075,636.4,489.5,419.2,1756.7,0,-14.36159346271706,1.5181297709923665,0.164,12,Friday,Low
ORD-102973,SUP-002,0.788,Asia Pacific,Textiles,Air,2023-06-25,2023-06-28,2023-06-28,0,0.316,0.247,0.049,559.6,531.3,533.0,6747.92,0,0.3199698851872851,1.049906191369606,0.221,6,Sunday,Low
ORD-102974,SUP-016,0.842,North America,FMCG,Sea,2023-08-03,2023-08-25,2023-09-07,13,0.281,0.319,0.0,597.5,533.9,601.4,7485.9,1,12.642817006930137,0.9935151313601597,0.197,8,Thursday,Low
ORD-102975,SUP-008,0.711,Europe,FMCG,Sea,2023-03-09,2023-03-30,2023-03-30,0,0.0,0.186,0.04,547.5,462.7,398.9,7531.82,0,-13.788631942943594,1.3725244422160943,0.159,3,Thursday,Low
ORD-102976,SUP-024,0.818,Asia Pacific,Machinery,Road,2024-09-14,2024-09-18,2024-09-25,7,0.269,0.284,0.082,513.9,360.9,345.0,1638.57,1,-4.40565253532834,1.4895652173913043,0.209,9,Saturday,Low
ORD-102977,SUP-015,0.574,Middle East/Africa,FMCG,Sea,2024-01-05,2024-01-26,2024-01-26,0,0.247,0.0,0.538,633.0,483.2,587.1,8542.08,0,21.502483443708616,1.0781808891159939,0.313,1,Friday,Low
ORD-102978,SUP-016,0.842,Middle East/Africa,Electronics,Rail,2024-01-21,2024-01-30,2024-01-30,0,0.591,0.46,0.093,206.2,550.9,486.5,3358.85,0,-11.689961880559082,0.4238437821171634,0.317,1,Sunday,Low
ORD-102979,SUP-013,0.8,Latin America,Electronics,Road,2023-09-24,2023-09-29,2023-09-29,0,0.356,0.264,0.088,293.7,458.9,542.6,4855.84,0,18.239267814338646,0.5412827128639882,0.235,9,Sunday,Low
ORD-102980,SUP-018,0.727,Europe,Textiles,Air,2024-08-15,2024-08-19,2024-08-21,2,0.16,0.285,0.08,540.5,477.6,481.8,11243.34,1,0.8793969849246207,1.1218347862183478,0.218,8,Thursday,Low
ORD-102981,SUP-030,0.76,North America,Electronics,Road,2024-08-31,2024-09-05,2024-09-06,1,0.341,0.096,0.008,365.8,525.6,641.6,1614.19,0,22.07001522070015,0.5701371571072319,0.202,8,Saturday,Low
ORD-102982,SUP-008,0.711,Latin America,FMCG,Air,2023-11-06,2023-11-08,2023-11-15,7,0.519,0.284,0.045,449.6,506.9,429.9,1637.8,1,-15.190372854606432,1.045824610374506,0.309,11,Monday,Low
ORD-102983,SUP-005,0.967,Europe,Electronics,Road,2024-01-06,2024-01-11,2024-01-11,0,0.314,0.308,0.009,625.3,506.7,388.7,5564.2,0,-23.287941582790605,1.608695652173913,0.155,1,Saturday,Low
ORD-102984,SUP-034,0.576,Asia Pacific,FMCG,Road,2024-07-26,2024-07-31,2024-08-16,16,0.209,0.171,0.089,485.5,456.6,399.5,6187.0,1,-12.50547525186159,1.2152690863579474,0.269,7,Friday,Low
ORD-102985,SUP-040,0.762,North America,Pharma,Rail,2023-04-07,2023-04-13,2023-04-16,3,0.264,0.043,0.007,485.7,251.7,264.7,10755.06,1,5.164878823996822,1.8349074423876086,0.171,4,Friday,Low
ORD-102986,SUP-004,0.652,Middle East/Africa,Pharma,Road,2023-02-15,2023-02-18,2023-02-18,0,0.219,0.297,0.018,545.2,526.5,588.6,1629.76,0,11.7948717948718,0.926265715256541,0.256,2,Wednesday,Low
ORD-102987,SUP-005,0.967,Middle East/Africa,Pharma,Rail,2023-01-01,2023-01-07,2023-01-07,0,0.606,0.108,0.067,603.5,590.4,570.3,1968.65,0,-3.404471544715451,1.0582149745747853,0.196,1,Sunday,Low
ORD-102988,SUP-018,0.727,Latin America,Machinery,Road,2024-03-28,2024-04-02,2024-04-02,0,0.309,0.361,0.065,656.0,425.0,382.8,7753.54,0,-9.929411764705879,1.7136886102403344,0.268,3,Thursday,Low
ORD-102989,SUP-040,0.607,Middle East/Africa,Pharma,Road,2023-02-02,2023-02-07,2023-02-07,0,0.295,0.27,0.056,756.5,580.1,685.7,5076.45,0,18.20375797276332,1.103252151086481,0.293,2,Thursday,Low
ORD-102990,SUP-006,0.63,Asia Pacific,Electronics,Air,2024-02-11,2024-02-14,2024-02-14,0,0.079,0.25,0.011,485.5,517.0,572.7,26056.32,0,10.773694390715676,0.8477387812118037,0.219,2,Sunday,Low
ORD-102991,SUP-022,0.872,Middle East/Africa,FMCG,Rail,2023-01-15,2023-01-24,2023-01-24,0,0.283,0.091,0.031,448.7,600.6,632.5,3788.61,0,5.311355311355307,0.7094071146245059,0.145,1,Sunday,Low
ORD-102992,SUP-017,0.619,North America,Automotive Parts,Rail,2023-08-17,2023-08-26,2023-08-26,0,0.418,0.201,0.052,286.8,497.1,504.6,9648.14,0,1.508750754375377,0.5683709869203329,0.305,8,Thursday,Low
ORD-102993,SUP-027,0.793,Latin America,Pharma,Road,2024-06-21,2024-06-25,2024-06-26,1,0.725,0.265,0.052,233.0,328.2,364.0,3458.04,0,10.907982937233399,0.6401098901098901,0.325,6,Friday,Low
ORD-102994,SUP-034,0.576,Middle East/Africa,Textiles,Sea,2024-04-13,2024-05-04,2024-05-04,0,0.295,0.241,0.442,613.7,371.3,386.3,3424.66,0,4.039859951521681,1.588661661920787,0.358,4,Saturday,Medium
ORD-102995,SUP-011,0.936,Latin America,FMCG,Sea,2024-04-24,2024-05-15,2024-05-15,0,0.631,0.254,0.091,462.7,618.9,478.1,3227.93,0,-22.750040394247854,0.9677891654465592,0.248,4,Wednesday,Low
ORD-102996,SUP-031,0.712,North America,Textiles,Road,2023-07-20,2023-07-25,2023-07-25,0,0.218,0.08,0.083,574.2,230.8,235.7,4205.56,0,2.123050259965328,2.4361476453118374,0.198,7,Thursday,Low
ORD-102997,SUP-025,0.704,Europe,Textiles,Sea,2023-01-23,2023-02-14,2023-02-14,0,0.333,0.223,0.18,589.4,285.6,202.6,3251.9,0,-29.06162464985995,2.9091806515301086,0.273,1,Monday,Low
ORD-102998,SUP-034,0.576,Europe,Textiles,Sea,2024-09-06,2024-09-29,2024-09-29,0,0.472,0.326,0.436,576.5,369.4,297.7,10352.26,0,-19.40985381700054,1.9365132683909978,0.418,9,Friday,Medium
ORD-102999,SUP-001,0.823,Middle East/Africa,Electronics,Rail,2024-08-12,2024-08-18,2024-08-19,1,0.216,0.157,0.06,532.1,274.3,330.0,3757.95,0,20.306234050309875,1.6124242424242425,0.165,8,Monday,Low
ORD-103000,SUP-020,0.762,North America,Automotive Parts,Road,2024-01-06,2024-01-10,2024-01-10,0,0.0,0.249,0.046,435.2,225.8,256.0,4112.84,0,13.374667847652786,1.7,0.152,1,Saturday,Low
ORD-103001,SUP-034,0.576,Europe,Automotive Parts,Road,2023-04-06,2023-04-10,2023-04-10,0,0.118,0.0,0.04,394.3,478.4,577.0,5486.85,0,20.610367892976594,0.683362218370884,0.205,4,Thursday,Low
ORD-103002,SUP-023,0.548,Europe,Pharma,Road,2023-12-28,2024-01-01,2024-01-01,0,0.334,0.25,0.042,379.6,436.9,529.1,1469.04,0,21.10322728313116,0.7174447174447175,0.321,12,Thursday,Low
ORD-103003,SUP-039,0.777,Latin America,Electronics,Road,2024-03-29,2024-04-04,2024-04-04,0,0.219,0.247,0.086,331.1,443.8,433.0,8517.6,0,-2.433528616493919,0.7646651270207853,0.206,3,Friday,Low
ORD-103004,SUP-019,0.75,Europe,Textiles,Air,2024-01-01,2024-01-06,2024-01-06,0,0.32,0.219,0.095,349.9,403.0,402.1,6149.87,0,-0.22332506203473382,0.8701815468788857,0.238,1,Monday,Low
ORD-103005,SUP-004,0.652,Middle East/Africa,Electronics,Air,2023-08-20,2023-08-25,2023-09-08,14,0.665,0.24,0.072,680.9,358.4,377.2,5933.81,1,5.245535714285718,1.8051431601272534,0.364,8,Sunday,Medium
ORD-103006,SUP-029,0.765,North America,Automotive Parts,Road,2023-06-14,2023-06-18,2023-06-19,1,0.618,0.0,0.068,318.5,383.1,360.2,1927.24,0,-5.977551553119299,0.8842309827873404,0.259,6,Wednesday,Low
ORD-103007,SUP-002,0.788,Asia Pacific,Automotive Parts,Road,2024-07-16,2024-07-20,2024-07-20,0,0.66,0.177,0.055,371.3,561.8,509.6,6565.99,0,-9.291562833748653,0.7286106750392465,0.293,7,Tuesday,Low
ORD-103008,SUP-020,0.762,North America,Pharma,Rail,2023-08-16,2023-08-22,2023-08-22,0,0.456,0.0,0.082,407.4,453.0,443.1,10500.79,0,-2.1854304635761537,0.919431279620853,0.222,8,Wednesday,Low
ORD-103009,SUP-030,0.76,Asia Pacific,FMCG,Sea,2024-06-21,2024-07-14,2024-07-14,0,0.739,0.282,0.202,476.0,392.4,354.0,4593.46,0,-9.785932721712532,1.344632768361582,0.367,6,Friday,Medium
ORD-103010,SUP-039,0.777,Middle East/Africa,Automotive Parts,Rail,2024-08-25,2024-09-03,2024-09-05,2,0.303,0.295,0.021,849.8,100.9,90.9,13385.53,1,-9.910802775024777,9.348734873487347,0.227,8,Sunday,Low
ORD-103011,SUP-026,0.782,Asia Pacific,Pharma,Rail,2023-06-14,2023-06-20,2023-06-22,2,0.381,0.269,0.068,333.5,358.8,299.1,10809.56,1,-16.63879598662207,1.1150117017719825,0.246,6,Wednesday,Low
ORD-103012,SUP-005,0.967,Asia Pacific,Textiles,Road,2024-04-13,2024-04-17,2024-04-17,0,0.089,0.0,0.051,570.3,498.3,452.8,3167.72,0,-9.131045554886615,1.2594964664310953,0.043,4,Saturday,Low
ORD-103013,SUP-005,0.967,Middle East/Africa,Pharma,Air,2024-04-20,2024-04-25,2024-04-26,1,0.354,0.225,0.01,330.0,403.7,523.0,1887.43,0,29.551647262818932,0.6309751434034416,0.148,4,Saturday,Low
ORD-103014,SUP-002,0.788,Europe,Textiles,Sea,2023-03-23,2023-04-14,2023-04-14,0,0.046,0.106,0.468,319.2,472.3,420.6,3391.27,0,-10.946432352318439,0.7589158345221112,0.188,3,Thursday,Low
ORD-103015,SUP-011,0.936,Asia Pacific,Automotive Parts,Road,2024-02-04,2024-02-07,2024-02-07,0,0.494,0.111,0.021,619.2,511.8,339.7,11266.85,0,-33.62641656897225,1.8227848101265824,0.174,2,Sunday,Low
ORD-103016,SUP-004,0.652,Asia Pacific,Automotive Parts,Sea,2024-01-18,2024-02-09,2024-02-10,1,0.0,0.25,0.0,299.2,319.5,324.0,7150.51,0,1.4084507042253522,0.9234567901234567,0.189,1,Thursday,Low
ORD-103017,SUP-010,0.898,Middle East/Africa,Textiles,Road,2023-08-30,2023-09-04,2023-09-04,0,0.024,0.421,0.011,770.8,216.2,216.4,6875.29,0,0.09250693802035942,3.561922365988909,0.133,8,Wednesday,Low
ORD-103018,SUP-031,0.712,North America,Electronics,Road,2024-05-06,2024-05-12,2024-05-12,0,0.189,0.133,0.084,369.4,468.3,413.1,1202.5,0,-11.78731582319026,0.8942144759138222,0.202,5,Monday,Low
ORD-103019,SUP-033,0.8,North America,Automotive Parts,Road,2023-06-27,2023-06-30,2023-07-04,4,0.364,0.312,0.009,656.8,409.6,431.8,8733.87,1,5.419921874999997,1.5210745715609078,0.235,6,Tuesday,Low
ORD-103020,SUP-028,0.644,Latin America,Machinery,Road,2024-04-02,2024-04-08,2024-04-09,1,0.207,0.18,0.022,401.5,517.1,601.9,7639.13,0,16.399149100754194,0.6670543279614554,0.233,4,Tuesday,Low
ORD-103021,SUP-029,0.765,Middle East/Africa,Automotive Parts,Road,2023-11-20,2023-11-23,2023-11-23,0,0.071,0.217,0.089,567.7,349.8,270.7,5604.52,0,-22.61292166952545,2.0971555227188774,0.168,11,Monday,Low
ORD-103022,SUP-031,0.712,North America,Automotive Parts,Sea,2023-09-17,2023-10-07,2023-10-26,19,0.244,0.111,0.533,565.8,589.7,547.0,9502.75,1,-7.240969984738009,1.0343692870201096,0.278,9,Sunday,Low
ORD-103023,SUP-018,0.762,North America,Automotive Parts,Road,2023-01-07,2023-01-12,2023-01-22,10,0.302,0.109,0.085,525.6,747.1,941.7,15152.64,1,26.047383215098385,0.5581395348837209,0.205,1,Saturday,Low
ORD-103024,SUP-036,0.714,North America,Electronics,Air,2024-04-25,2024-04-28,2024-04-28,0,0.0,0.062,0.074,686.5,617.0,439.3,2458.35,0,-28.80064829821718,1.5627134076940588,0.138,4,Thursday,Low
ORD-103025,SUP-028,0.644,Latin America,Pharma,Sea,2023-10-30,2023-11-19,2023-11-19,0,0.154,0.029,0.147,492.3,373.6,358.8,3066.7,0,-3.9614561027837287,1.3720735785953178,0.209,10,Monday,Low
ORD-103026,SUP-030,0.76,Middle East/Africa,FMCG,Air,2024-03-17,2024-03-21,2024-03-26,5,0.285,0.313,0.089,356.7,469.4,584.6,2667.29,1,24.54196847038774,0.6101607937050975,0.243,3,Sunday,Low
ORD-103027,SUP-031,0.712,Europe,Pharma,Road,2023-02-23,2023-02-27,2023-02-27,0,0.022,0.054,0.058,496.6,382.3,431.6,3686.37,0,12.895631702851166,1.1506024096385543,0.14,2,Thursday,Low
ORD-103028,SUP-010,0.898,North America,Textiles,Road,2024-03-27,2024-04-02,2024-04-03,1,0.404,0.32,0.057,548.6,432.6,382.0,3393.82,0,-11.696717521960245,1.4361256544502619,0.214,3,Wednesday,Low
ORD-103029,SUP-014,0.805,Middle East/Africa,Machinery,Road,2024-06-10,2024-06-14,2024-06-14,0,0.049,0.17,0.09,543.9,372.3,468.9,14100.28,0,25.946817082997576,1.1599488163787588,0.138,6,Monday,Low
ORD-103030,SUP-028,0.644,Latin America,Electronics,Sea,2024-08-11,2024-08-31,2024-09-01,1,0.0,0.152,0.336,310.7,421.6,418.4,5818.58,0,-0.7590132827324586,0.7425908221797324,0.223,8,Sunday,Low
ORD-103031,SUP-010,0.898,North America,Automotive Parts,Road,2023-07-06,2023-07-10,2023-07-10,0,0.245,0.445,0.003,314.6,545.0,401.5,10680.89,0,-26.330275229357795,0.7835616438356166,0.192,7,Thursday,Low
ORD-103032,SUP-023,0.548,Asia Pacific,Electronics,Rail,2023-08-17,2023-08-26,2023-08-27,1,0.202,0.098,0.01,612.2,434.7,425.3,3356.68,0,-2.162410858063027,1.4394545027039738,0.252,8,Thursday,Low
ORD-103033,SUP-028,0.644,Middle East/Africa,Machinery,Road,2023-09-12,2023-09-15,2023-09-15,0,0.094,0.384,0.013,368.4,594.9,528.6,8450.64,0,-11.14473020675743,0.6969353007945516,0.245,9,Tuesday,Low
ORD-103034,SUP-013,0.8,Europe,Textiles,Sea,2023-05-21,2023-06-11,2023-06-11,0,0.349,0.056,0.291,421.1,335.2,279.2,4224.36,0,-16.706443914081145,1.5082378223495703,0.222,5,Sunday,Low
ORD-103035,SUP-031,0.712,Asia Pacific,Machinery,Road,2024-03-02,2024-03-05,2024-03-08,3,0.225,0.53,0.019,693.0,698.2,767.4,7112.11,1,9.911200229160688,0.9030492572322127,0.28,3,Saturday,Low
ORD-103036,SUP-033,0.8,Middle East/Africa,Automotive Parts,Road,2024-02-28,2024-03-03,2024-03-03,0,0.444,0.237,0.093,519.9,225.3,263.3,3041.01,0,16.866400355082114,1.9745537409798708,0.252,2,Wednesday,Low
ORD-103037,SUP-026,0.782,Europe,Textiles,Sea,2023-03-28,2023-04-18,2023-04-18,0,0.206,0.23,0.0,257.7,480.0,476.3,1910.08,0,-0.7708333333333309,0.5410455595213101,0.185,3,Tuesday,Low
ORD-103038,SUP-019,0.75,Asia Pacific,Electronics,Road,2023-08-15,2023-08-19,2023-08-19,0,0.246,0.173,0.044,685.5,628.5,610.9,5020.79,0,-2.80031821797932,1.1221149124242922,0.203,8,Tuesday,Low
ORD-103039,SUP-026,0.782,Europe,Textiles,Road,2024-03-31,2024-04-05,2024-04-05,0,0.387,0.528,0.003,280.5,501.8,404.9,3845.62,0,-19.310482263850144,0.6927636453445295,0.29,3,Sunday,Low
ORD-103040,SUP-034,0.576,Asia Pacific,Machinery,Road,2023-12-01,2023-12-05,2023-12-05,0,0.266,0.196,0.067,354.6,482.3,487.6,3725.02,0,1.0989010989011012,0.7272354388843314,0.285,12,Friday,Low
ORD-103041,SUP-013,0.8,Middle East/Africa,Electronics,Rail,2024-09-30,2024-10-06,2024-10-30,24,0.13,0.245,0.07,572.8,458.1,400.2,4362.6,1,-12.639161755075317,1.4312843578210894,0.172,9,Monday,Low
ORD-103042,SUP-002,0.788,Europe,FMCG,Road,2024-03-27,2024-03-30,2024-03-30,0,0.154,0.2,0.045,307.1,526.7,444.1,12215.94,0,-15.682551737231822,0.6915109209637469,0.17,3,Wednesday,Low
ORD-103043,SUP-016,0.842,Asia Pacific,FMCG,Road,2023-05-30,2023-06-04,2023-06-04,0,0.0,0.531,0.096,437.4,421.0,336.8,4487.94,0,-20.0,1.2986935866983371,0.184,5,Tuesday,Low
ORD-103044,SUP-021,0.656,North America,Pharma,Road,2024-08-24,2024-08-30,2024-08-30,0,0.061,0.184,0.079,633.3,484.7,446.9,12925.48,0,-7.798638332989481,1.41709554710226,0.201,8,Saturday,Low
ORD-103045,SUP-022,0.872,Asia Pacific,Textiles,Road,2024-01-13,2024-01-16,2024-01-17,1,0.409,0.079,0.004,460.2,202.5,219.2,2660.27,0,8.246913580246908,2.0994525547445257,0.17,1,Saturday,Low
ORD-103046,SUP-037,0.757,North America,Electronics,Sea,2023-09-28,2023-10-20,2023-10-20,0,0.048,0.035,0.536,364.3,535.8,411.8,2121.78,0,-23.142963792459863,0.88465274405051,0.197,9,Thursday,Low
ORD-103047,SUP-031,0.712,Asia Pacific,FMCG,Road,2023-12-11,2023-12-14,2023-12-14,0,0.265,0.241,0.079,642.5,372.0,305.6,2749.89,0,-17.849462365591393,2.102421465968586,0.242,12,Monday,Low
ORD-103048,SUP-040,0.607,North America,Electronics,Road,2024-04-27,2024-05-02,2024-05-02,0,0.689,0.134,0.042,354.0,572.9,641.8,10788.45,0,12.026531680921623,0.5515736989716423,0.363,4,Saturday,Medium
ORD-103049,SUP-026,0.782,North America,Automotive Parts,Road,2023-08-30,2023-09-04,2023-09-05,1,0.334,0.203,0.081,378.9,550.4,510.7,11183.65,0,-7.212936046511626,0.7419228509888388,0.223,8,Wednesday,Low
ORD-103050,SUP-027,0.793,Europe,Machinery,Rail,2024-04-07,2024-04-16,2024-04-16,0,0.39,0.413,0.061,547.1,324.6,334.7,8151.5,0,3.1115218730745426,1.6345981475948612,0.272,4,Sunday,Low
ORD-103051,SUP-002,0.788,North America,Textiles,Road,2024-06-29,2024-07-03,2024-07-04,1,0.35,0.388,0.055,296.6,476.4,484.1,12009.29,0,1.6162888329135279,0.6126833298905185,0.258,6,Saturday,Low
ORD-103052,SUP-033,0.8,North America,Automotive Parts,Road,2023-02-02,2023-02-08,2023-02-08,0,0.246,0.228,0.049,639.4,599.8,614.1,3804.8,0,2.3841280426809055,1.041198501872659,0.194,2,Thursday,Low
ORD-103053,SUP-037,0.757,Middle East/Africa,Electronics,Sea,2023-06-17,2023-07-09,2023-07-09,0,0.264,0.332,0.0,640.5,431.0,420.9,4896.49,0,-2.343387470997685,1.5217391304347827,0.23,6,Saturday,Low
ORD-103054,SUP-038,0.957,Latin America,Electronics,Road,2024-07-02,2024-07-06,2024-07-06,0,0.295,0.013,0.085,458.7,445.9,439.9,6098.89,0,-1.3455931823278762,1.0427369856785633,0.106,7,Tuesday,Low
ORD-103055,SUP-001,0.823,Middle East/Africa,Textiles,Sea,2023-01-14,2023-02-04,2023-02-08,4,0.429,0.4,0.501,365.0,360.6,322.6,7868.66,1,-10.537992235163616,1.1314321140731556,0.333,1,Saturday,Medium
ORD-103056,SUP-026,0.782,Asia Pacific,Machinery,Air,2024-04-17,2024-04-19,2024-04-19,0,0.11,0.0,0.068,630.5,500.3,495.7,3738.34,0,-0.9194483310014037,1.2719386725842243,0.125,4,Wednesday,Low
ORD-103057,SUP-022,0.872,Middle East/Africa,Pharma,Sea,2023-12-13,2024-01-05,2024-01-05,0,0.41,0.0,0.0,823.8,591.5,539.8,1724.53,0,-8.740490278951825,1.5261207854761023,0.154,12,Wednesday,Low
ORD-103058,SUP-035,0.443,Latin America,Textiles,Road,2023-12-28,2024-01-02,2024-01-02,0,0.369,0.096,0.029,464.8,443.1,452.2,8082.6,0,2.053712480252757,1.0278637770897834,0.339,12,Thursday,Medium
ORD-103059,SUP-036,0.714,North America,Automotive Parts,Sea,2024-04-14,2024-05-04,2024-05-15,11,0.075,0.247,0.311,313.2,695.1,590.6,5335.31,1,-15.033808085167601,0.5303081611920081,0.229,4,Sunday,Low
ORD-103060,SUP-020,0.762,Europe,FMCG,Sea,2023-02-17,2023-03-12,2023-03-12,0,0.29,0.404,0.047,646.9,345.8,414.0,8034.41,0,19.722382880277614,1.5625603864734299,0.256,2,Friday,Low
ORD-103061,SUP-008,0.711,Asia Pacific,Textiles,Sea,2024-09-23,2024-10-14,2024-10-14,0,0.513,0.015,0.243,414.7,551.1,472.8,3309.7,0,-14.207947740881874,0.8771150592216581,0.283,9,Monday,Low
ORD-103062,SUP-012,0.612,Middle East/Africa,Pharma,Rail,2024-01-06,2024-01-15,2024-01-15,0,0.173,0.138,0.058,713.5,728.1,856.8,4627.66,0,17.676143386897394,0.832749766573296,0.235,1,Saturday,Low
ORD-103063,SUP-026,0.782,Asia Pacific,Electronics,Road,2023-08-28,2023-08-31,2023-08-31,0,0.107,0.205,0.072,539.8,238.8,208.6,2371.37,0,-12.64656616415411,2.5877277085330777,0.166,8,Monday,Low
ORD-103064,SUP-032,0.702,Latin America,FMCG,Sea,2024-07-17,2024-08-07,2024-08-07,0,0.136,0.139,0.249,580.6,415.4,504.9,6654.13,0,21.54549831487723,1.1499306793424442,0.218,7,Wednesday,Low
ORD-103065,SUP-036,0.714,North America,Electronics,Road,2023-10-24,2023-10-29,2023-10-31,2,0.914,0.243,0.09,362.3,517.5,452.7,1845.44,1,-12.521739130434783,0.8003092555776453,0.405,10,Tuesday,Medium
ORD-103066,SUP-019,0.75,Asia Pacific,Pharma,Rail,2023-01-09,2023-01-15,2023-01-17,2,0.383,0.232,0.035,488.9,461.8,508.3,4279.71,1,10.069294066695539,0.9618335628565807,0.247,1,Monday,Low
ORD-103067,SUP-028,0.644,North America,Automotive Parts,Rail,2024-03-17,2024-03-24,2024-03-24,0,0.233,0.183,0.059,454.5,343.6,349.4,5295.55,0,1.6880093131548177,1.3008013737836293,0.246,3,Sunday,Low
ORD-103068,SUP-007,0.877,Asia Pacific,Electronics,Rail,2024-04-05,2024-04-11,2024-04-12,1,0.283,0.338,0.05,500.5,544.5,358.6,1721.38,0,-34.14141414141414,1.3957055214723926,0.195,4,Friday,Low
ORD-103069,SUP-027,0.793,Middle East/Africa,FMCG,Sea,2023-09-22,2023-10-14,2023-10-14,0,0.591,0.096,0.068,839.7,431.7,440.2,1379.6,0,1.96895992587445,1.9075420263516585,0.26,9,Friday,Low
ORD-103070,SUP-010,0.898,Europe,Textiles,Road,2024-09-08,2024-09-12,2024-09-22,10,0.295,0.404,0.02,698.1,439.2,328.8,23875.65,1,-25.136612021857918,2.1231751824817517,0.198,9,Sunday,Low
ORD-103071,SUP-023,0.548,Asia Pacific,FMCG,Rail,2023-07-08,2023-07-17,2023-07-31,14,0.339,0.432,0.015,511.0,466.0,532.2,3333.64,1,14.206008583690997,0.9601653513716647,0.354,7,Saturday,Medium
ORD-103072,SUP-020,0.762,Europe,Textiles,Rail,2023-07-18,2023-07-26,2023-07-29,3,0.821,0.236,0.017,230.6,297.4,286.8,4903.44,1,-3.564223268325476,0.804044630404463,0.35,7,Tuesday,Medium
ORD-103073,SUP-028,0.644,Europe,Machinery,Road,2024-08-20,2024-08-23,2024-08-23,0,0.187,0.22,0.066,695.7,236.3,230.2,1848.97,0,-2.5814642403724175,3.0221546481320596,0.243,8,Tuesday,Low
ORD-103074,SUP-002,0.788,Asia Pacific,Automotive Parts,Road,2024-05-01,2024-05-07,2024-05-07,0,0.343,0.326,0.094,448.7,409.1,447.1,3813.69,0,9.288682473722806,1.0035786177588906,0.25,5,Wednesday,Low
ORD-103075,SUP-005,0.967,Asia Pacific,Automotive Parts,Road,2023-08-10,2023-08-16,2023-08-16,0,0.159,0.03,0.067,800.4,512.0,424.7,3047.58,0,-17.050781250000004,1.8846244407817283,0.069,8,Thursday,Low
ORD-103076,SUP-008,0.711,North America,FMCG,Sea,2023-02-01,2023-02-22,2023-02-23,1,0.434,0.0,0.583,653.6,454.5,438.3,7655.46,0,-3.564356435643562,1.491216062057951,0.312,2,Wednesday,Low
ORD-103077,SUP-030,0.76,Middle East/Africa,Automotive Parts,Sea,2023-04-07,2023-04-29,2023-04-29,0,0.394,0.324,0.412,592.0,554.3,483.1,2804.68,0,-12.845029767274028,1.2254191678741462,0.321,4,Friday,Low
ORD-103078,SUP-012,0.612,Asia Pacific,FMCG,Sea,2023-01-01,2023-01-23,2023-01-23,0,0.302,0.156,0.319,750.6,633.1,691.8,4004.97,0,9.271836992576201,1.084995663486557,0.31,1,Sunday,Low
ORD-103079,SUP-018,0.727,Middle East/Africa,Pharma,Road,2024-05-28,2024-06-02,2024-06-19,17,0.578,0.226,0.049,387.1,392.2,275.9,2438.75,1,-29.653238143804185,1.4030445813700618,0.306,5,Tuesday,Low
ORD-103080,SUP-009,0.768,Asia Pacific,Automotive Parts,Rail,2023-09-16,2023-09-22,2023-09-22,0,0.134,0.2,0.034,51.4,431.3,498.4,2280.75,0,15.55761650823092,0.10313001605136436,0.171,9,Saturday,Low
ORD-103081,SUP-033,0.8,Middle East/Africa,Machinery,Rail,2023-08-03,2023-08-11,2023-08-12,1,0.384,0.104,0.09,643.2,501.9,501.9,3063.14,0,0.0,1.2815301852958758,0.21,8,Thursday,Low
ORD-103082,SUP-021,0.656,Latin America,FMCG,Road,2023-01-16,2023-01-19,2023-01-19,0,0.302,0.0,0.005,798.5,573.3,560.3,41273.92,0,-2.267573696145125,1.425129394966982,0.214,1,Monday,Low
ORD-103083,SUP-013,0.8,Middle East/Africa,Pharma,Sea,2023-07-23,2023-08-14,2023-08-17,3,0.224,0.449,0.595,348.6,482.7,493.1,4532.86,1,2.154547337891037,0.7069559926992497,0.315,7,Sunday,Low
ORD-103084,SUP-012,0.612,Middle East/Africa,Textiles,Rail,2023-04-13,2023-04-19,2023-04-20,1,0.073,0.193,0.009,799.1,566.6,541.3,10212.15,0,-4.465231203671032,1.4762608535008315,0.213,4,Thursday,Low
ORD-103085,SUP-014,0.805,Europe,FMCG,Road,2023-12-07,2023-12-12,2023-12-25,13,0.215,0.556,0.06,236.2,252.4,161.4,6638.27,1,-36.05388272583201,1.463444857496902,0.252,12,Thursday,Low
